,Date,BTC_Price,BTC_Market_Cap,Gold_Price,IGREA,interest_rate,NASDAQ_Price,SP_500_Price,BTC_Volatility,BTC_7day_momentum,BTC_14day_momentum,BTC_30day_momentum,RSI_14,time_idx,id,day_of_week,month,quarter
2090,2021-05-05,0.7838867412999045,0.7305772754274285,0.517208608175937,0.8289307893251311,0.0037807183364839307,0.6477875416967708,0.6092858445585058,0.2835801949461789,0.4243128465705638,0.30945341405000293,0.2386680881350647,0.5443560452753196,2090,BTC,2,5,2
2091,2021-05-06,0.7721700789482973,0.7446400774796592,0.5374407783120149,0.8289307893251311,0.0037807183364839307,0.6512936516601173,0.6181443943617938,0.2806880279226622,0.42968787074009546,0.3244733896630184,0.23733380600985365,0.5729269954466713,2091,BTC,3,5,2
2092,2021-05-07,0.7839030702823006,0.7428684538979385,0.5482115578207828,0.8289307893251311,0.0037807183364839307,0.6595964983404736,0.6262213074177329,0.22958787573650188,0.3804943201249615,0.3446943058446059,0.2582689045188809,0.6083055435276988,2092,BTC,4,5,2
2093,2021-05-08,0.802724240025201,0.7649789822841566,0.5482115578207828,0.8289307893251311,0.0037807183364839307,0.6595964983404736,0.6262213074177329,0.23497813049191466,0.3991919213124901,0.37423520333879556,0.253827902620707,0.6561091858073954,2093,BTC,5,5,2
2094,2021-05-09,0.7952946296872482,0.7582116814963419,0.5482115578207828,0.8289307893251311,0.0037807183364839307,0.6595964983404736,0.6262213074177329,0.23004196525618315,0.4093060828439434,0.38212012538024404,0.24893977540701578,0.6697777741792189,2094,BTC,6,5,2
2095,2021-05-10,0.762397268728739,0.7550666259067333,0.551703261504671,0.8289307893251311,0.0037807183364839307,0.6352317460803123,0.6147051926734582,0.2474916533292263,0.3660282541082441,0.29161001398047676,0.2211591763363889,0.5177464157875188,2095,BTC,0,5,2
2096,2021-05-11,0.7754268717217511,0.730297230309842,0.5527592202800403,0.8289307893251311,0.0037807183364839307,0.6343673877533706,0.6052473880305361,0.19266887716437106,0.43777252209716194,0.2910448810241847,0.22599344036598182,0.517309463702655,2096,BTC,1,5,2
2097,2021-05-12,0.6898108697910615,0.731270536665336,0.5376238111664121,0.8289307893251311,0.0037807183364839307,0.6094901398480315,0.5820327766342722,0.24904046181061545,0.2897195842609027,0.22572293055304637,0.1831553097304222,0.3948462017486515,2097,BTC,2,5,2
2098,2021-05-13,0.6784654729551572,0.6516435230489296,0.5454590252796531,0.8289307893251311,0.0037807183364839307,0.6159787380368426,0.5949297829655299,0.2489957334130407,0.28864584640080276,0.22834591822704225,0.15792690548555244,0.4001138850733965,2098,BTC,3,5,2
2099,2021-05-14,0.6816118752922408,0.6558384044226118,0.5564550759938333,0.8289307893251311,0.0037807183364839307,0.6371871568730394,0.6109272817279382,0.24306900396640707,0.2812825927818745,0.19152102331200227,0.16412658955742837,0.3020832755032953,2099,BTC,4,5,2
